Order_ID,Product_ID,Product_Category,Product_Price,User_Location,Return_Reason,return_probability
ORD00005281,PROD00005281,Home,338.45,City28,Not as described,0.76
ORD00002999,PROD00002999,Home,168.22,City25,Not as described,0.76
ORD00008755,PROD00008755,Toys,360.33,City77,Defective,0.76
ORD00008728,PROD00008728,Home,453.99,City39,Wrong item,0.76
ORD00006637,PROD00006637,Books,11.68,City38,Changed mind,0.76
ORD00002953,PROD00002953,Books,467.96,City21,Not as described,0.76
ORD00002909,PROD00002909,Home,49.96,City78,Wrong item,0.76
ORD00009116,PROD00009116,Books,209.62,City1,Wrong item,0.76
ORD00004973,PROD00004973,Home,54.0,City86,Changed mind,0.76
ORD00000664,PROD00000664,Home,445.4,City86,Defective,0.76
ORD00005087,PROD00005087,Clothing,417.19,City5,Changed mind,0.76
ORD00009196,PROD00009196,Electronics,462.4,City69,Wrong item,0.76
ORD00000575,PROD00000575,Clothing,160.59,City85,Changed mind,0.76
ORD00004825,PROD00004825,Home,163.58,City1,Defective,0.76
ORD00007479,PROD00007479,Clothing,388.72,City59,Not as described,0.76
ORD00001650,PROD00001650,Electronics,215.96,City66,Wrong item,0.76
ORD00003380,PROD00003380,Electronics,199.8,City42,Defective,0.76
ORD00004879,PROD00004879,Electronics,101.29,City55,Not as described,0.76
ORD00003363,PROD00003363,Electronics,167.73,City20,Changed mind,0.76
ORD00009132,PROD00009132,Books,255.77,City77,Wrong item,0.76
ORD00006591,PROD00006591,Home,150.76,City19,Defective,0.76
ORD00007674,PROD00007674,Clothing,10.58,City23,Defective,0.76
ORD00008608,PROD00008608,Books,492.54,City51,Changed mind,0.76
ORD00005505,PROD00005505,Toys,238.44,City58,Defective,0.76
ORD00005572,PROD00005572,Electronics,26.3,City46,Wrong item,0.76
ORD00002018,PROD00002018,Home,195.11,City36,Not as described,0.76
ORD00006854,PROD00006854,Home,81.87,City74,Changed mind,0.76
ORD00000497,PROD00000497,Books,472.16,City84,Changed mind,0.76
ORD00000550,PROD00000550,Clothing,263.39,City62,Changed mind,0.76
ORD00004786,PROD00004786,Books,478.46,City55,Wrong item,0.76
ORD00004784,PROD00004784,Electronics,281.41,City13,Not as described,0.76
ORD00005611,PROD00005611,Toys,50.97,City11,Wrong item,0.76
ORD00001503,PROD00001503,Books,468.12,City54,Changed mind,0.76
ORD00006568,PROD00006568,Toys,224.7,City55,Wrong item,0.76
ORD00002838,PROD00002838,Home,337.62,City32,Defective,0.76
ORD00005718,PROD00005718,Toys,54.76,City88,Defective,0.76
ORD00005708,PROD00005708,Clothing,358.87,City48,Changed mind,0.76
ORD00008413,PROD00008413,Electronics,209.8,City42,Wrong item,0.76
ORD00005737,PROD00005737,Clothing,50.8,City55,Wrong item,0.76
ORD00006887,PROD00006887,Electronics,69.33,City49,Not as described,0.76
ORD00006869,PROD00006869,Electronics,188.51,City93,Not as described,0.76
ORD00001668,PROD00001668,Books,192.98,City18,Wrong item,0.76
ORD00004609,PROD00004609,Books,244.15,City35,Defective,0.76
ORD00000465,PROD00000465,Electronics,166.2,City65,Changed mind,0.76
ORD00000429,PROD00000429,Toys,171.71,City1,Defective,0.76
ORD00004644,PROD00004644,Home,271.78,City40,Defective,0.76
ORD00005722,PROD00005722,Home,158.89,City7,Not as described,0.76
ORD00001471,PROD00001471,Home,58.77,City3,Changed mind,0.76
ORD00001444,PROD00001444,Toys,300.55,City66,Defective,0.76
ORD00007734,PROD00007734,Electronics,498.58,City64,Wrong item,0.76
ORD00005782,PROD00005782,Books,86.77,City10,Defective,0.76
ORD00002709,PROD00002709,Clothing,212.23,City77,Defective,0.76
ORD00005892,PROD00005892,Toys,447.8,City84,Changed mind,0.76
ORD00005853,PROD00005853,Books,473.59,City18,Wrong item,0.76
ORD00009492,PROD00009492,Books,12.69,City42,Not as described,0.76
ORD00000363,PROD00000363,Home,220.9,City59,Defective,0.76
ORD00001944,PROD00001944,Home,288.51,City25,Wrong item,0.76
ORD00003654,PROD00003654,Books,347.38,City32,Wrong item,0.76
ORD00004530,PROD00004530,Home,463.77,City90,Defective,0.76
ORD00004510,PROD00004510,Home,311.3,City56,Defective,0.76
ORD00009427,PROD00009427,Home,351.99,City80,Not as described,0.76
ORD00004545,PROD00004545,Clothing,401.64,City10,Defective,0.76
ORD00003583,PROD00003583,Electronics,432.68,City14,Defective,0.76
ORD00002712,PROD00002712,Clothing,245.21,City13,Changed mind,0.76
ORD00002301,PROD00002301,Electronics,155.73,City60,Wrong item,0.76
ORD00002275,PROD00002275,Clothing,61.57,City72,Changed mind,0.76
ORD00007772,PROD00007772,Books,425.13,City36,Not as described,0.76
ORD00008220,PROD00008220,Toys,392.42,City63,Not as described,0.76
ORD00006038,PROD00006038,Home,448.12,City12,Wrong item,0.76
ORD00000243,PROD00000243,Clothing,246.71,City47,Not as described,0.76
ORD00009619,PROD00009619,Clothing,351.48,City76,Wrong item,0.76
ORD00001967,PROD00001967,Electronics,304.48,City51,Changed mind,0.76
ORD00000289,PROD00000289,Home,433.58,City76,Not as described,0.76
ORD00009576,PROD00009576,Home,337.81,City74,Changed mind,0.76
ORD00004377,PROD00004377,Books,168.54,City49,Wrong item,0.76
ORD00003736,PROD00003736,Books,396.37,City40,Changed mind,0.76
ORD00004455,PROD00004455,Books,479.54,City57,Not as described,0.76
ORD00001254,PROD00001254,Books,287.54,City58,Defective,0.76
ORD00006413,PROD00006413,Electronics,36.38,City7,Wrong item,0.76
ORD00006407,PROD00006407,Clothing,359.85,City40,Changed mind,0.76
ORD00002341,PROD00002341,Books,215.35,City57,Wrong item,0.76
ORD00001422,PROD00001422,Home,192.06,City62,Defective,0.76
ORD00002550,PROD00002550,Electronics,169.71,City65,Changed mind,0.76
ORD00001324,PROD00001324,Books,488.99,City54,Wrong item,0.76
ORD00002518,PROD00002518,Home,200.26,City40,Defective,0.76
ORD00001303,PROD00001303,Electronics,396.25,City30,Wrong item,0.76
ORD00001292,PROD00001292,Toys,98.56,City31,Wrong item,0.76
ORD00001929,PROD00001929,Toys,50.79,City84,Not as described,0.76
ORD00007258,PROD00007258,Clothing,263.83,City54,Changed mind,0.76
ORD00007051,PROD00007051,Books,74.67,City79,Wrong item,0.76
ORD00007038,PROD00007038,Toys,254.71,City87,Defective,0.76
ORD00003727,PROD00003727,Electronics,424.51,City32,Not as described,0.76
ORD00003895,PROD00003895,Books,158.3,City47,Changed mind,0.76
ORD00007014,PROD00007014,Books,101.15,City41,Defective,0.76
ORD00001889,PROD00001889,Clothing,253.17,City83,Wrong item,0.76
ORD00007197,PROD00007197,Home,119.85,City28,Wrong item,0.76
ORD00000183,PROD00000183,Toys,340.06,City92,Not as described,0.76
ORD00003794,PROD00003794,Books,197.88,City71,Wrong item,0.76
ORD00000227,PROD00000227,Books,277.15,City93,Wrong item,0.76
ORD00004271,PROD00004271,Home,205.98,City79,Defective,0.76
ORD00007970,PROD00007970,Clothing,312.15,City78,Wrong item,0.76
ORD00001357,PROD00001357,Toys,339.72,City19,Defective,0.76
ORD00006285,PROD00006285,Clothing,142.35,City61,Wrong item,0.76
ORD00007896,PROD00007896,Books,230.18,City2,Changed mind,0.76
ORD00006420,PROD00006420,Electronics,216.32,City46,Not as described,0.76
ORD00006297,PROD00006297,Books,106.27,City52,Wrong item,0.76
ORD00003978,PROD00003978,Home,275.44,City32,Defective,0.75
ORD00009891,PROD00009891,Toys,204.23,City4,Wrong item,0.75
ORD00000041,PROD00000041,Books,334.27,City81,Changed mind,0.75
ORD00006702,PROD00006702,Toys,366.53,City16,Defective,0.75
ORD00002067,PROD00002067,Books,38.99,City56,Wrong item,0.75
ORD00007563,PROD00007563,Clothing,72.03,City43,Changed mind,0.75
ORD00002171,PROD00002171,Toys,241.55,City87,Not as described,0.75
ORD00005091,PROD00005091,Clothing,208.15,City40,Defective,0.75
ORD00005095,PROD00005095,Home,387.42,City24,Defective,0.75
ORD00003163,PROD00003163,Electronics,317.13,City23,Wrong item,0.75
ORD00009777,PROD00009777,Toys,493.54,City5,Defective,0.75
ORD00002372,PROD00002372,Books,434.02,City4,Wrong item,0.75
ORD00007947,PROD00007947,Books,154.58,City57,Changed mind,0.75
ORD00006314,PROD00006314,Toys,50.66,City45,Defective,0.75
ORD00006425,PROD00006425,Clothing,347.14,City92,,0.75
ORD00004100,PROD00004100,Home,159.25,City62,Wrong item,0.75
ORD00008867,PROD00008867,Clothing,174.28,City4,Not as described,0.75
ORD00000682,PROD00000682,Home,337.24,City72,Changed mind,0.75
ORD00000692,PROD00000692,Toys,123.74,City86,Wrong item,0.75
ORD00000714,PROD00000714,Books,116.07,City45,Not as described,0.75
ORD00009043,PROD00009043,Clothing,254.88,City93,Not as described,0.75
ORD00008799,PROD00008799,Toys,107.51,City42,Wrong item,0.75
ORD00005232,PROD00005232,Clothing,112.26,City10,Changed mind,0.75
ORD00003051,PROD00003051,Electronics,433.64,City40,Wrong item,0.75
ORD00004197,PROD00004197,Toys,365.48,City58,Changed mind,0.75
ORD00007188,PROD00007188,Home,477.27,City33,Defective,0.75
ORD00001372,PROD00001372,Clothing,425.98,City33,Not as described,0.75
ORD00006288,PROD00006288,Electronics,363.75,City62,Defective,0.75
ORD00004129,PROD00004129,Electronics,380.22,City74,Wrong item,0.75
ORD00004132,PROD00004132,Home,266.19,City19,Wrong item,0.75
ORD00005358,PROD00005358,Clothing,475.93,City13,Defective,0.75
ORD00001526,PROD00001526,Electronics,282.86,City69,Not as described,0.75
ORD00004992,PROD00004992,Books,258.17,City63,Wrong item,0.75
ORD00009131,PROD00009131,Clothing,85.3,City26,Changed mind,0.75
ORD00008651,PROD00008651,Toys,478.72,City73,Not as described,0.75
ORD00005389,PROD00005389,Electronics,108.5,City72,Defective,0.75
ORD00008614,PROD00008614,Electronics,163.06,City81,Defective,0.75
ORD00000927,PROD00000927,Clothing,467.27,City17,Changed mind,0.75
ORD00002987,PROD00002987,Home,310.55,City84,Not as described,0.75
ORD00000211,PROD00000211,Books,198.21,City59,Not as described,0.75
ORD00008016,PROD00008016,Toys,316.66,City57,Changed mind,0.75
ORD00002500,PROD00002500,Books,220.67,City7,Not as described,0.75
ORD00003841,PROD00003841,Books,163.28,City82,Changed mind,0.75
ORD00005436,PROD00005436,Toys,313.59,City85,Defective,0.75
ORD00008641,PROD00008641,Electronics,86.99,City75,Changed mind,0.75
ORD00004952,PROD00004952,Home,12.01,City73,Defective,0.75
ORD00004955,PROD00004955,Home,287.75,City53,Wrong item,0.75
ORD00003308,PROD00003308,Books,440.52,City34,Wrong item,0.75
ORD00009166,PROD00009166,Toys,371.29,City26,Wrong item,0.75
ORD00005465,PROD00005465,Books,193.98,City67,Not as described,0.75
ORD00007651,PROD00007651,Clothing,440.68,City46,Changed mind,0.75
ORD00007678,PROD00007678,Toys,344.74,City69,Changed mind,0.75
ORD00000248,PROD00000248,Books,27.39,City99,Changed mind,0.75
ORD00007248,PROD00007248,Electronics,241.99,City46,Not as described,0.75
ORD00001420,PROD00001420,Electronics,266.95,City45,Defective,0.75
ORD00009695,PROD00009695,Home,326.21,City62,Changed mind,0.75
ORD00001656,PROD00001656,Clothing,174.18,City2,Defective,0.75
ORD00001598,PROD00001598,Toys,55.83,City27,Defective,0.75
ORD00006782,PROD00006782,Home,370.18,City17,Wrong item,0.75
ORD00004860,PROD00004860,Electronics,98.56,City74,Wrong item,0.75
ORD00000567,PROD00000567,Toys,365.81,City46,Defective,0.75
ORD00003445,PROD00003445,Toys,136.96,City89,Defective,0.75
ORD00004822,PROD00004822,Toys,277.36,City76,Defective,0.75
ORD00001045,PROD00001045,Books,159.83,City97,Not as described,0.75
ORD00002879,PROD00002879,Books,201.09,City95,Changed mind,0.75
ORD00002885,PROD00002885,Toys,94.84,City6,Not as described,0.75
ORD00005589,PROD00005589,Home,479.14,City5,Wrong item,0.75
ORD00003406,PROD00003406,Clothing,66.54,City59,Defective,0.75
ORD00008429,PROD00008429,Electronics,437.07,City52,Changed mind,0.75
ORD00005593,PROD00005593,Books,363.84,City69,Changed mind,0.75
ORD00004704,PROD00004704,Electronics,427.52,City36,Not as described,0.75
ORD00001756,PROD00001756,Home,278.48,City53,Changed mind,0.75
ORD00001894,PROD00001894,Home,176.36,City13,Wrong item,0.75
ORD00001260,PROD00001260,Electronics,476.39,City99,,0.75
ORD00001636,PROD00001636,Electronics,396.34,City13,Defective,0.75
ORD00005645,PROD00005645,Toys,114.65,City60,Wrong item,0.75
ORD00006557,PROD00006557,Home,368.46,City35,Not as described,0.75
ORD00001056,PROD00001056,Books,305.41,City92,Not as described,0.75
ORD00001059,PROD00001059,Toys,59.62,City32,Changed mind,0.75
ORD00001070,PROD00001070,Home,266.2,City50,Defective,0.75
ORD00005695,PROD00005695,Books,316.96,City62,Defective,0.75
ORD00004661,PROD00004661,Electronics,250.32,City38,Defective,0.75
ORD00009353,PROD00009353,Electronics,186.99,City2,Changed mind,0.75
ORD00009372,PROD00009372,Books,304.61,City8,Changed mind,0.75
ORD00009546,PROD00009546,Books,292.89,City100,Wrong item,0.75
ORD00000336,PROD00000336,Books,388.93,City41,Defective,0.75
ORD00004378,PROD00004378,Books,208.91,City49,Changed mind,0.75
ORD00004384,PROD00004384,Home,101.57,City95,Changed mind,0.75
ORD00004397,PROD00004397,Clothing,178.6,City76,Wrong item,0.75
ORD00008181,PROD00008181,Clothing,121.76,City64,Changed mind,0.75
ORD00001130,PROD00001130,Home,330.55,City45,Wrong item,0.75
ORD00006505,PROD00006505,Clothing,299.9,City14,Defective,0.75
ORD00007752,PROD00007752,Books,359.86,City100,Defective,0.75
ORD00004622,PROD00004622,Clothing,448.09,City57,Wrong item,0.75
ORD00004572,PROD00004572,Clothing,69.56,City77,Wrong item,0.75
ORD00005859,PROD00005859,Electronics,427.72,City35,Wrong item,0.75
ORD00000413,PROD00000413,Toys,193.41,City80,Not as described,0.75
ORD00004534,PROD00004534,Toys,460.9,City22,Not as described,0.75
ORD00009446,PROD00009446,Clothing,37.62,City21,Wrong item,0.75
ORD00009457,PROD00009457,Books,155.72,City91,Wrong item,0.75
ORD00002285,PROD00002285,Clothing,99.75,City75,Not as described,0.75
ORD00001200,PROD00001200,Home,408.69,City54,Changed mind,0.75
ORD00005944,PROD00005944,Clothing,85.8,City3,Defective,0.75
ORD00000091,PROD00000091,Toys,99.21,City17,Not as described,0.75
ORD00003896,PROD00003896,Books,361.74,City61,Not as described,0.75
ORD00005123,PROD00005123,Electronics,371.86,City58,Wrong item,0.75
ORD00005151,PROD00005151,Toys,385.24,City91,Changed mind,0.75
ORD00006344,PROD00006344,Electronics,188.45,City60,Wrong item,0.75
ORD00004066,PROD00004066,Home,398.31,City72,Not as described,0.75
ORD00007168,PROD00007168,Electronics,129.7,City67,Defective,0.75
ORD00001766,PROD00001766,Toys,289.17,City16,Not as described,0.75
ORD00007062,PROD00007062,Clothing,163.58,City31,Defective,0.75
ORD00003984,PROD00003984,Electronics,498.65,City21,,0.74
ORD00003116,PROD00003116,Toys,244.05,City34,Defective,0.74
ORD00003990,PROD00003990,Books,302.59,City26,Changed mind,0.74
ORD00007840,PROD00007840,Home,125.14,City39,Changed mind,0.74
ORD00009804,PROD00009804,Clothing,369.25,City52,Defective,0.74
ORD00004112,PROD00004112,Electronics,454.94,City62,Not as described,0.74
ORD00008869,PROD00008869,Electronics,210.0,City15,Not as described,0.74
ORD00008862,PROD00008862,Toys,261.85,City45,Wrong item,0.74
ORD00008856,PROD00008856,Electronics,177.01,City43,Wrong item,0.74
ORD00005233,PROD00005233,Toys,344.34,City53,Defective,0.74
ORD00009024,PROD00009024,Clothing,462.49,City63,Not as described,0.74
ORD00008789,PROD00008789,Home,139.85,City86,Not as described,0.74
ORD00001250,PROD00001250,Clothing,374.02,City51,Defective,0.74
ORD00005937,PROD00005937,Clothing,443.68,City56,Wrong item,0.74
ORD00003603,PROD00003603,Home,329.44,City31,Not as described,0.74
ORD00003593,PROD00003593,Toys,470.09,City36,Not as described,0.74
ORD00001156,PROD00001156,Books,239.87,City82,Changed mind,0.74
ORD00004009,PROD00004009,Toys,119.73,City12,Wrong item,0.74
ORD00004425,PROD00004425,Toys,28.92,City6,Changed mind,0.74
ORD00005207,PROD00005207,Books,238.13,City75,Changed mind,0.74
ORD00003216,PROD00003216,Books,43.32,City39,Wrong item,0.74
ORD00007343,PROD00007343,Books,130.5,City17,Defective,0.74
ORD00004479,PROD00004479,Toys,191.11,City90,Changed mind,0.74
ORD00006461,PROD00006461,Toys,373.51,City11,Defective,0.74
ORD00002658,PROD00002658,Toys,363.3,City36,Wrong item,0.74
ORD00003648,PROD00003648,Toys,441.09,City4,Defective,0.74
ORD00009565,PROD00009565,Clothing,169.35,City99,Wrong item,0.74
ORD00009568,PROD00009568,Home,380.17,City58,Wrong item,0.74
ORD00001660,PROD00001660,Clothing,114.02,City25,Not as described,0.74
ORD00000279,PROD00000279,Home,418.05,City9,Defective,0.74
ORD00002274,PROD00002274,Electronics,232.1,City48,Wrong item,0.74
ORD00002693,PROD00002693,Electronics,229.18,City22,Changed mind,0.74
ORD00001675,PROD00001675,Electronics,187.08,City93,Wrong item,0.74
ORD00000848,PROD00000848,Books,491.06,City35,Defective,0.74
ORD00006725,PROD00006725,Toys,32.87,City88,Not as described,0.74
ORD00007526,PROD00007526,Toys,452.82,City30,Defective,0.74
ORD00008754,PROD00008754,Clothing,498.63,City25,Defective,0.74
ORD00009384,PROD00009384,Home,269.26,City88,Wrong item,0.74
ORD00008285,PROD00008285,Clothing,144.61,City83,Defective,0.74
ORD00007751,PROD00007751,Books,390.87,City86,Not as described,0.74
ORD00007005,PROD00007005,Clothing,32.39,City9,Defective,0.74
ORD00006424,PROD00006424,Clothing,94.11,City61,Defective,0.74
ORD00009986,PROD00009986,Toys,212.88,City14,Not as described,0.74
ORD00005177,PROD00005177,Home,223.06,City5,Not as described,0.74
ORD00008919,PROD00008919,Toys,194.26,City8,Defective,0.74
ORD00003908,PROD00003908,Clothing,89.89,City78,Not as described,0.74
ORD00003729,PROD00003729,Books,83.23,City14,Defective,0.74
ORD00009212,PROD00009212,Books,374.08,City70,Changed mind,0.74
ORD00001562,PROD00001562,Home,385.69,City11,Wrong item,0.74
ORD00006130,PROD00006130,Clothing,9.23,City63,Wrong item,0.74
ORD00007068,PROD00007068,Home,240.24,City26,Defective,0.74
ORD00005539,PROD00005539,Electronics,350.26,City25,Not as described,0.74
ORD00007262,PROD00007262,Home,128.65,City89,Changed mind,0.74
ORD00005576,PROD00005576,Toys,291.04,City69,Not as described,0.74
ORD00008572,PROD00008572,Toys,388.73,City74,Not as described,0.74
ORD00000748,PROD00000748,Home,407.85,City41,Not as described,0.74
ORD00000735,PROD00000735,Home,100.78,City94,Not as described,0.74
ORD00005273,PROD00005273,Electronics,395.93,City8,Changed mind,0.74
ORD00001062,PROD00001062,Toys,242.8,City10,,0.74
ORD00000508,PROD00000508,Home,265.11,City91,Not as described,0.74
ORD00004728,PROD00004728,Clothing,229.15,City1,Wrong item,0.74
ORD00005740,PROD00005740,Home,144.63,City93,Wrong item,0.74
ORD00008313,PROD00008313,Electronics,458.99,City55,Wrong item,0.74
ORD00008362,PROD00008362,Electronics,292.03,City94,Wrong item,0.74
ORD00008366,PROD00008366,Home,244.08,City23,Wrong item,0.74
ORD00002778,PROD00002778,Electronics,448.24,City29,Wrong item,0.74
ORD00001154,PROD00001154,Home,497.27,City79,Changed mind,0.74
ORD00009359,PROD00009359,Books,295.66,City40,Defective,0.74
ORD00003472,PROD00003472,Books,111.77,City23,Wrong item,0.74
ORD00006623,PROD00006623,Books,79.42,City60,Not as described,0.74
ORD00003275,PROD00003275,Electronics,109.8,City57,Defective,0.74
ORD00007617,PROD00007617,Toys,131.34,City4,Defective,0.74
ORD00007592,PROD00007592,Electronics,456.67,City75,Changed mind,0.74
ORD00003030,PROD00003030,Electronics,134.39,City21,Changed mind,0.74
ORD00003038,PROD00003038,Clothing,193.4,City98,Defective,0.74
ORD00000895,PROD00000895,Books,76.37,City86,Defective,0.74
ORD00000881,PROD00000881,Clothing,15.61,City13,Defective,0.74
ORD00000513,PROD00000513,Home,134.05,City69,Not as described,0.74
ORD00004935,PROD00004935,Electronics,263.2,City42,Changed mind,0.74
ORD00009329,PROD00009329,Clothing,99.98,City4,Wrong item,0.74
ORD00009323,PROD00009323,Toys,5.8,City44,Defective,0.74
ORD00002785,PROD00002785,Electronics,296.14,City43,Defective,0.74
ORD00008535,PROD00008535,Home,266.27,City11,Changed mind,0.74
ORD00004163,PROD00004163,Clothing,130.45,City30,Not as described,0.74
ORD00003827,PROD00003827,Electronics,226.76,City18,Defective,0.74
ORD00005079,PROD00005079,Home,117.78,City26,Not as described,0.74
ORD00005076,PROD00005076,Books,499.21,City3,Defective,0.74
ORD00007433,PROD00007433,Toys,213.6,City48,Not as described,0.74
ORD00009709,PROD00009709,Books,128.51,City8,Not as described,0.74
ORD00006693,PROD00006693,Toys,134.51,City45,Changed mind,0.74
ORD00003263,PROD00003263,Electronics,495.25,City32,Changed mind,0.74
ORD00002860,PROD00002860,Home,266.57,City50,Wrong item,0.74
ORD00008562,PROD00008562,Home,304.15,City4,Changed mind,0.74
ORD00004874,PROD00004874,Clothing,344.98,City73,Not as described,0.74
ORD00006587,PROD00006587,Home,218.28,City90,Wrong item,0.74
ORD00005484,PROD00005484,Toys,63.93,City28,Changed mind,0.74
ORD00009156,PROD00009156,Toys,54.41,City39,Changed mind,0.74
ORD00005616,PROD00005616,Toys,234.2,City48,Changed mind,0.74
ORD00007439,PROD00007439,Electronics,165.19,City4,Not as described,0.74
ORD00008434,PROD00008434,Toys,498.63,City38,,0.74
ORD00002481,PROD00002481,Clothing,335.92,City100,Defective,0.74
ORD00001271,PROD00001271,Books,149.64,City59,Changed mind,0.74
ORD00007427,PROD00007427,Toys,489.14,City92,Wrong item,0.74
ORD00007060,PROD00007060,Toys,149.58,City53,Changed mind,0.73
ORD00000752,PROD00000752,Electronics,175.24,City16,Changed mind,0.73
ORD00007193,PROD00007193,Books,421.01,City22,,0.73
ORD00009110,PROD00009110,Toys,184.18,City97,Defective,0.73
ORD00003220,PROD00003220,Toys,61.78,City98,Changed mind,0.73
ORD00009048,PROD00009048,Toys,152.15,City88,Not as described,0.73
ORD00001994,PROD00001994,Home,13.95,City46,Not as described,0.73
ORD00002304,PROD00002304,Electronics,5.97,City14,Defective,0.73
ORD00005005,PROD00005005,Home,351.87,City46,Wrong item,0.73
ORD00009454,PROD00009454,Toys,372.92,City13,Changed mind,0.73
ORD00001938,PROD00001938,Home,80.79,City40,Not as described,0.73
ORD00008201,PROD00008201,Toys,242.42,City82,Not as described,0.73
ORD00008893,PROD00008893,Home,43.01,City45,Defective,0.73
ORD00007370,PROD00007370,Home,204.64,City52,Defective,0.73
ORD00009504,PROD00009504,Home,6.13,City22,Not as described,0.73
ORD00009927,PROD00009927,Home,267.15,City56,Wrong item,0.73
ORD00005731,PROD00005731,Electronics,223.47,City30,Defective,0.73
ORD00007612,PROD00007612,Clothing,342.11,City97,Wrong item,0.73
ORD00001381,PROD00001381,Toys,458.51,City36,Changed mind,0.73
ORD00007527,PROD00007527,Home,16.61,City65,Changed mind,0.73
ORD00009749,PROD00009749,Electronics,77.18,City53,Changed mind,0.73
ORD00004139,PROD00004139,Home,452.14,City52,Not as described,0.73
ORD00000414,PROD00000414,Books,409.31,City16,Defective,0.73
ORD00007867,PROD00007867,Electronics,413.39,City54,Defective,0.73
ORD00000420,PROD00000420,Toys,487.62,City67,Defective,0.73
ORD00004615,PROD00004615,Books,417.55,City25,Wrong item,0.73
ORD00001377,PROD00001377,Books,397.05,City32,Changed mind,0.73
ORD00002428,PROD00002428,Clothing,245.46,City98,Wrong item,0.73
ORD00009533,PROD00009533,Toys,292.57,City58,Wrong item,0.73
ORD00002630,PROD00002630,Clothing,313.65,City21,Defective,0.73
ORD00002600,PROD00002600,Home,19.51,City36,Changed mind,0.73
ORD00005313,PROD00005313,Books,496.74,City20,Wrong item,0.73
ORD00000842,PROD00000842,Clothing,494.3,City95,Not as described,0.73
ORD00000853,PROD00000853,Toys,214.44,City100,Wrong item,0.73
ORD00005368,PROD00005368,Books,165.49,City78,Not as described,0.73
ORD00004619,PROD00004619,Home,233.15,City64,Defective,0.73
ORD00006586,PROD00006586,Books,28.55,City68,Wrong item,0.73
ORD00001071,PROD00001071,Home,220.08,City79,Wrong item,0.73
ORD00006659,PROD00006659,Home,416.37,City82,Wrong item,0.73
ORD00000564,PROD00000564,Toys,25.59,City55,Not as described,0.73
ORD00003312,PROD00003312,Books,353.5,City77,Not as described,0.73
ORD00004934,PROD00004934,Electronics,198.52,City47,Defective,0.73
ORD00008108,PROD00008108,Books,496.87,City62,Defective,0.73
ORD00000835,PROD00000835,Electronics,270.07,City68,Changed mind,0.73
ORD00001762,PROD00001762,Home,477.52,City18,Wrong item,0.73
ORD00005721,PROD00005721,Books,94.02,City63,Not as described,0.73
ORD00008031,PROD00008031,Clothing,292.89,City44,Wrong item,0.73
ORD00005408,PROD00005408,Home,404.14,City95,Defective,0.73
ORD00004942,PROD00004942,Toys,117.61,City33,Not as described,0.73
ORD00005692,PROD00005692,Books,400.25,City83,Changed mind,0.73
ORD00008106,PROD00008106,Books,274.74,City13,Changed mind,0.73
ORD00006593,PROD00006593,Books,200.66,City85,Defective,0.73
ORD00006864,PROD00006864,Clothing,468.52,City50,Wrong item,0.73
ORD00005592,PROD00005592,Clothing,345.09,City59,Defective,0.73
ORD00001866,PROD00001866,Home,438.48,City48,Changed mind,0.73
ORD00003271,PROD00003271,Books,129.75,City94,Changed mind,0.73
ORD00002823,PROD00002823,Home,166.94,City23,Defective,0.73
ORD00008566,PROD00008566,Home,257.43,City83,Changed mind,0.73
ORD00007819,PROD00007819,Home,106.44,City78,Not as described,0.73
ORD00007269,PROD00007269,Toys,482.65,City99,Changed mind,0.73
ORD00006780,PROD00006780,Home,206.07,City54,Changed mind,0.73
ORD00007055,PROD00007055,Books,461.86,City48,Wrong item,0.73
ORD00001580,PROD00001580,Books,78.57,City21,Changed mind,0.73
ORD00004012,PROD00004012,Toys,204.37,City66,Wrong item,0.73
ORD00005120,PROD00005120,Electronics,266.72,City86,Defective,0.73
ORD00000144,PROD00000144,Toys,288.71,City57,Defective,0.73
ORD00007910,PROD00007910,Toys,297.83,City24,Defective,0.72
ORD00003126,PROD00003126,Home,67.58,City66,Wrong item,0.72
ORD00009834,PROD00009834,Toys,448.9,City55,Defective,0.72
ORD00002353,PROD00002353,Toys,92.56,City33,Changed mind,0.72
ORD00004211,PROD00004211,Home,403.68,City26,Not as described,0.72
ORD00006036,PROD00006036,Books,215.51,City30,Wrong item,0.72
ORD00009607,PROD00009607,Toys,241.75,City60,Not as described,0.72
ORD00003248,PROD00003248,Clothing,266.87,City97,Not as described,0.72
ORD00002272,PROD00002272,Clothing,36.64,City12,,0.72
ORD00003378,PROD00003378,Electronics,29.98,City63,,0.72
ORD00003446,PROD00003446,Home,92.96,City76,Wrong item,0.72
ORD00003346,PROD00003346,Books,317.08,City77,Not as described,0.72
ORD00002866,PROD00002866,Home,324.93,City4,Wrong item,0.72
ORD00000518,PROD00000518,Clothing,351.76,City25,Not as described,0.72
ORD00000230,PROD00000230,Home,130.63,City53,Defective,0.72
ORD00004354,PROD00004354,Toys,351.89,City30,Defective,0.72
ORD00009662,PROD00009662,Toys,112.36,City11,Defective,0.72
ORD00000474,PROD00000474,Books,98.87,City37,Changed mind,0.72
ORD00007345,PROD00007345,Home,181.26,City6,Wrong item,0.72
ORD00002667,PROD00002667,Electronics,88.54,City15,Wrong item,0.72
ORD00008772,PROD00008772,Books,131.3,City36,Wrong item,0.72
ORD00009388,PROD00009388,Books,358.97,City16,Changed mind,0.72
